customer_id,plan,monthly_fee,total_amount,trans_count,recency_days,recency_days_tx,logins_7d,logins_30d,logins_90d,tickets,avg_resolution,tenure_days,churn
1952,premium,40.0,400.0,10,160,45,0,0,7,0,0.0,317,1
1953,premium,40.0,680.0,17,24,35,0,3,7,0,0.0,519,0
1954,basic,10.0,10.0,1,83,50,0,0,1,0,0.0,54,1
1955,standard,20.0,540.0,27,165,29,1,2,6,1,8.0,813,0
1956,premium,40.0,680.0,17,4,106,0,0,3,0,0.0,588,0
1957,standard,20.0,300.0,15,9,40,0,1,6,0,0.0,460,1
1958,basic,10.0,100.0,10,103,61,0,1,6,0,0.0,340,1
1959,standard,20.0,20.0,1,124,106,0,1,6,1,0.0,107,0
1960,standard,20.0,640.0,32,41,112,0,0,5,0,0.0,1044,1
1961,standard,20.0,100.0,5,140,36,0,2,5,0,0.0,163,0
1962,basic,10.0,140.0,14,60,64,0,0,6,0,0.0,458,0
1963,basic,10.0,70.0,7,6,83,1,4,8,0,0.0,272,0
1964,basic,10.0,240.0,24,111,65,0,1,6,0,0.0,763,0
1965,basic,10.0,330.0,33,151,63,0,2,7,0,0.0,1027,0
1966,basic,10.0,70.0,7,144,69,0,0,5,0,0.0,257,0
1967,standard,20.0,100.0,5,130,30,0,1,3,0,0.0,157,1
1968,basic,10.0,250.0,25,21,49,0,1,6,0,0.0,776,0
1969,standard,20.0,380.0,19,57,112,0,0,6,0,0.0,656,0
1970,standard,20.0,280.0,14,67,38,0,0,4,0,0.0,437,0
1971,standard,20.0,240.0,12,125,80,0,0,4,0,0.0,417,0
1972,premium,40.0,720.0,18,122,32,0,3,8,0,0.0,550,1
1973,basic,10.0,50.0,5,6,67,0,3,8,0,0.0,188,0
1974,standard,20.0,20.0,1,49,3,4,4,4,0,0.0,3,1
1975,premium,40.0,320.0,8,106,47,0,1,5,1,4.0,262,0
1976,basic,10.0,40.0,4,40,43,0,1,4,0,0.0,141,0
1977,basic,10.0,140.0,14,51,52,0,0,4,0,0.0,446,1
1978,basic,10.0,320.0,32,15,69,0,1,4,0,0.0,999,0
1979,basic,10.0,10.0,1,171,19,0,3,3,0,0.0,27,0
1980,basic,10.0,30.0,3,188,31,0,1,5,1,9.0,96,0
1981,premium,40.0,120.0,3,134,112,0,0,2,0,0.0,175,0
1982,basic,10.0,60.0,6,129,100,0,2,8,0,0.0,256,1
1983,basic,10.0,90.0,9,10,32,0,0,9,0,0.0,275,0
1984,basic,10.0,320.0,32,15,42,0,2,8,0,0.0,974,1
1985,standard,20.0,440.0,22,150,74,0,0,3,0,0.0,711,0
1986,standard,20.0,140.0,7,62,96,0,1,3,1,8.0,277,1
1987,basic,10.0,110.0,11,31,71,0,1,2,0,0.0,379,0
1988,premium,40.0,80.0,2,88,57,0,0,4,0,0.0,88,0
1989,basic,10.0,260.0,26,180,112,0,1,5,0,0.0,864,1
1990,basic,10.0,230.0,23,54,101,0,1,5,0,0.0,767,1
1991,standard,20.0,600.0,30,19,64,0,2,4,0,0.0,943,1
1992,basic,10.0,140.0,14,100,91,0,2,6,0,0.0,487,0
1993,basic,10.0,100.0,10,192,40,0,0,5,1,9.0,313,0
1994,premium,40.0,1160.0,29,191,87,0,0,0,0,0.0,928,0
1995,standard,20.0,20.0,1,128,47,0,0,2,0,0.0,56,0
1996,standard,20.0,420.0,21,108,85,1,3,5,0,0.0,692,0
1997,basic,10.0,330.0,33,98,35,0,0,1,0,0.0,999,0
1998,standard,20.0,320.0,16,1,97,0,1,6,0,0.0,556,0
1999,basic,10.0,30.0,3,37,70,0,0,5,0,0.0,135,0
2000,standard,20.0,360.0,18,89,109,0,0,2,0,0.0,622,1
2001,standard,20.0,180.0,9,10,104,0,2,5,0,0.0,346,0
2002,standard,20.0,580.0,29,50,49,0,4,9,0,0.0,889,0
2003,basic,10.0,220.0,22,97,60,0,3,7,0,0.0,696,0
2004,standard,20.0,20.0,1,20,11,1,1,1,1,2.0,20,0
2005,basic,10.0,10.0,1,70,3,1,1,1,0,0.0,7,0
2006,premium,40.0,1400.0,35,90,54,0,0,1,0,0.0,1075,0
2007,premium,40.0,1160.0,29,130,89,0,1,6,0,0.0,936,0
2008,basic,10.0,300.0,30,155,27,1,4,10,0,0.0,902,1
2009,basic,10.0,270.0,27,96,90,0,2,6,0,0.0,873,1
2010,basic,10.0,250.0,25,145,45,0,0,6,0,0.0,768,1
2011,standard,20.0,300.0,15,140,33,0,2,5,0,0.0,460,1
2012,basic,10.0,270.0,27,107,41,0,1,7,0,0.0,823,1
2013,basic,10.0,150.0,15,95,79,0,0,5,1,5.0,508,0
2014,standard,20.0,640.0,32,187,95,0,3,6,0,0.0,1030,1
2015,basic,10.0,170.0,17,11,54,0,0,3,0,0.0,536,0
2016,basic,10.0,200.0,20,142,80,0,0,3,0,0.0,654,0
2017,standard,20.0,340.0,17,159,76,0,0,8,0,0.0,557,1
2018,premium,40.0,1000.0,25,175,112,0,0,5,0,0.0,833,1
2019,standard,20.0,560.0,28,48,111,0,0,5,0,0.0,924,0
2020,premium,40.0,880.0,22,89,93,0,1,4,0,0.0,731,1
2021,basic,10.0,130.0,13,153,93,0,1,5,0,0.0,454,1
2022,basic,10.0,300.0,30,20,105,0,1,5,0,0.0,978,0
2023,basic,10.0,30.0,3,167,112,0,0,3,0,0.0,179,0
2024,standard,20.0,60.0,3,125,86,0,0,8,0,0.0,149,1
2025,basic,10.0,10.0,1,134,86,0,5,13,0,0.0,92,0
2026,premium,40.0,200.0,5,167,114,0,0,5,0,0.0,235,1
2027,basic,10.0,330.0,33,176,104,0,1,3,0,0.0,1064,0
2028,standard,20.0,660.0,33,140,113,0,0,3,0,0.0,1079,1
2029,standard,20.0,20.0,1,167,19,2,2,2,0,0.0,20,0
2030,basic,10.0,350.0,35,72,35,0,2,6,0,0.0,1061,0
2031,basic,10.0,80.0,8,9,97,0,3,7,0,0.0,311,0
2032,standard,20.0,220.0,11,29,61,0,0,4,0,0.0,366,0
2033,premium,40.0,480.0,12,106,29,0,3,8,0,0.0,365,0
2034,standard,20.0,500.0,25,179,74,0,1,7,0,0.0,799,0
2035,standard,20.0,40.0,2,34,94,0,0,6,0,0.0,133,0
2036,standard,20.0,460.0,23,130,44,0,3,8,1,6.0,706,0
2037,premium,40.0,680.0,17,27,85,0,1,8,0,0.0,574,0
2038,standard,20.0,320.0,16,16,106,0,0,4,0,0.0,564,0
2039,basic,10.0,340.0,34,68,78,0,0,4,0,0.0,1077,0
2040,standard,20.0,20.0,1,142,56,0,3,5,0,0.0,61,0
2041,basic,10.0,260.0,26,146,91,2,4,8,0,0.0,846,1
2042,basic,10.0,320.0,32,178,28,0,2,6,0,0.0,964,0
2043,basic,10.0,220.0,22,24,105,0,1,6,0,0.0,741,0
2044,standard,20.0,440.0,22,42,71,0,2,7,0,0.0,702,1
2045,standard,20.0,100.0,5,50,28,0,0,2,0,0.0,150,0
2046,basic,10.0,80.0,8,98,46,0,1,6,0,0.0,261,1
2047,basic,10.0,230.0,23,198,116,0,0,4,0,0.0,778,0
2048,basic,10.0,130.0,13,47,83,0,2,8,0,0.0,451,0
2049,basic,10.0,10.0,1,190,75,0,3,5,0,0.0,78,1
2050,standard,20.0,460.0,23,140,28,0,2,4,0,0.0,695,0
2051,basic,10.0,20.0,2,108,55,0,0,5,0,0.0,92,0
2052,basic,10.0,150.0,15,141,110,0,1,6,0,0.0,536,1
2053,standard,20.0,540.0,27,36,92,0,3,9,0,0.0,873,1
2054,basic,10.0,330.0,33,60,97,0,1,3,0,0.0,1057,0
2055,premium,40.0,760.0,19,63,59,0,0,6,0,0.0,601,0
2056,basic,10.0,220.0,22,54,81,0,0,1,0,0.0,714,1
2057,premium,40.0,1080.0,27,122,107,0,0,6,0,0.0,894,0
2058,basic,10.0,110.0,11,101,32,0,0,3,0,0.0,336,0
2059,basic,10.0,40.0,4,45,33,1,7,14,0,0.0,125,0
2060,basic,10.0,330.0,33,194,108,0,0,5,0,0.0,1077,1
2061,basic,10.0,10.0,1,96,51,0,1,1,0,0.0,51,0
2062,premium,40.0,640.0,16,124,110,0,0,1,0,0.0,562,0
2063,standard,20.0,200.0,10,167,110,0,0,5,0,0.0,383,0
2064,basic,10.0,300.0,30,137,26,0,3,7,0,0.0,905,1
2065,standard,20.0,620.0,31,10,61,1,3,5,0,0.0,962,0
2066,standard,20.0,580.0,29,5,45,0,1,10,0,0.0,889,0
2067,standard,20.0,480.0,24,180,48,0,0,4,0,0.0,739,0
2068,basic,10.0,240.0,24,95,72,0,0,4,0,0.0,765,0
2069,standard,20.0,320.0,16,149,65,0,0,10,0,0.0,522,1
2070,basic,10.0,260.0,26,54,104,0,0,2,0,0.0,860,0
2071,standard,20.0,540.0,27,110,60,1,2,6,0,0.0,840,1
2072,basic,10.0,320.0,32,2,39,0,1,10,0,0.0,972,0
2073,basic,10.0,280.0,28,137,103,0,1,6,0,0.0,916,0
2074,basic,10.0,250.0,25,19,63,0,0,5,0,0.0,784,0
2075,standard,20.0,480.0,24,46,101,0,0,6,0,0.0,796,0
2076,premium,40.0,280.0,7,72,73,0,2,6,0,0.0,258,0
2077,basic,10.0,30.0,3,2,51,0,1,3,0,0.0,116,0
2078,standard,20.0,300.0,15,78,31,0,2,6,0,0.0,457,0
2079,premium,40.0,880.0,22,13,97,0,0,6,1,6.0,730,0
2080,standard,20.0,160.0,8,23,36,0,1,7,0,0.0,249,0
2081,basic,10.0,150.0,15,85,111,0,1,6,0,0.0,537,0
2082,standard,20.0,60.0,3,92,112,0,0,1,0,0.0,178,0
2083,standard,20.0,540.0,27,11,54,1,4,8,0,0.0,842,0
2084,basic,10.0,90.0,9,149,64,0,1,3,0,0.0,312,0
2085,premium,40.0,840.0,21,196,90,0,1,7,1,2.0,692,0
2086,basic,10.0,290.0,29,95,30,1,4,6,1,6.0,872,0
2087,premium,40.0,240.0,6,14,36,0,0,3,0,0.0,191,0
2088,standard,20.0,420.0,21,68,76,0,0,4,0,0.0,677,1
2089,premium,40.0,880.0,22,189,33,0,0,5,0,0.0,672,1
2090,standard,20.0,500.0,25,40,47,0,4,7,0,0.0,769,0
2091,standard,20.0,260.0,13,161,65,0,0,7,0,0.0,434,0
2092,basic,10.0,80.0,8,7,55,0,1,9,0,0.0,273,0
2093,standard,20.0,520.0,26,97,24,0,2,5,1,1.0,780,0
2094,basic,10.0,140.0,14,161,22,0,0,2,0,0.0,420,0
2095,standard,20.0,640.0,32,186,77,0,0,4,1,7.0,1016,0
2096,basic,10.0,120.0,12,156,75,0,2,8,0,0.0,405,0
2097,premium,40.0,80.0,2,88,85,1,1,3,1,0.0,122,0
2098,standard,20.0,40.0,2,66,114,0,0,2,0,0.0,144,1
2099,basic,10.0,330.0,33,21,86,0,0,5,0,0.0,1049,0
2100,basic,10.0,260.0,26,29,84,0,1,8,0,0.0,835,0
2101,basic,10.0,80.0,8,182,23,0,1,4,0,0.0,240,0
2102,premium,40.0,1040.0,26,182,41,0,1,8,0,0.0,799,1
2103,premium,40.0,1160.0,29,167,75,0,1,6,0,0.0,919,0
2104,premium,40.0,400.0,10,34,103,0,0,3,0,0.0,378,0
2105,basic,10.0,270.0,27,3,33,1,3,9,0,0.0,815,0
2106,premium,40.0,200.0,5,197,42,0,0,4,0,0.0,166,0
2107,basic,10.0,20.0,2,75,98,0,0,3,0,0.0,134,0
2108,standard,20.0,700.0,35,111,57,3,3,6,0,0.0,1083,0
2109,standard,20.0,20.0,1,21,19,1,1,1,0,0.0,21,0
2110,premium,40.0,40.0,1,31,88,0,1,5,0,0.0,97,0
2111,basic,10.0,150.0,15,54,52,0,0,7,0,0.0,473,0
2112,basic,10.0,260.0,26,119,48,0,2,6,0,0.0,803,0
2113,standard,20.0,640.0,32,6,104,0,0,9,0,0.0,1042,0
2114,basic,10.0,240.0,24,168,48,0,1,3,0,0.0,740,1
2115,premium,40.0,120.0,3,135,82,0,2,5,0,0.0,143,0
2116,standard,20.0,220.0,11,79,86,2,3,6,0,0.0,393,1
2117,basic,10.0,150.0,15,83,109,0,0,3,0,0.0,533,0
2118,standard,20.0,60.0,3,138,26,0,3,8,1,0.0,93,0
2119,basic,10.0,60.0,6,41,45,0,0,4,1,8.0,197,0
2120,standard,20.0,640.0,32,150,86,0,2,9,0,0.0,1023,0
2121,standard,20.0,80.0,4,162,38,0,2,4,0,0.0,132,0
2122,premium,40.0,680.0,17,36,103,0,1,7,0,0.0,583,0
2123,standard,20.0,580.0,29,143,62,0,1,7,0,0.0,909,0
2124,standard,20.0,120.0,6,37,50,0,0,8,0,0.0,208,0
2125,standard,20.0,380.0,19,123,56,0,1,5,0,0.0,602,1
2126,basic,10.0,160.0,16,32,94,0,2,9,0,0.0,552,0
2127,basic,10.0,170.0,17,53,76,0,1,6,0,0.0,561,0
2128,standard,20.0,260.0,13,189,76,0,0,5,0,0.0,437,1
2129,standard,20.0,100.0,5,148,75,0,2,4,0,0.0,196,0
2130,standard,20.0,160.0,8,187,102,0,1,4,0,0.0,313,1
2131,standard,20.0,420.0,21,109,50,0,1,5,0,0.0,656,0
2132,standard,20.0,240.0,12,40,76,0,1,8,0,0.0,408,1
2133,premium,40.0,960.0,24,17,33,0,0,5,0,0.0,724,0
2134,standard,20.0,700.0,35,160,53,1,1,4,0,0.0,1080,0
2135,premium,40.0,800.0,20,137,82,0,1,6,0,0.0,654,0
2136,standard,20.0,40.0,2,158,92,0,1,5,0,0.0,122,0
2137,basic,10.0,20.0,2,162,57,1,2,3,0,0.0,91,1
2138,basic,10.0,250.0,25,9,105,0,1,1,0,0.0,827,0
2139,standard,20.0,540.0,27,29,56,0,1,5,0,0.0,843,0
2140,premium,40.0,800.0,20,171,50,0,0,2,0,0.0,627,0
2141,standard,20.0,60.0,3,86,87,1,1,4,0,0.0,150,0
2142,standard,20.0,60.0,3,8,108,0,1,8,1,9.0,171,0
2143,standard,20.0,520.0,26,32,93,0,2,6,0,0.0,851,0
2144,basic,10.0,230.0,23,23,43,0,1,3,1,6.0,712,0
2145,basic,10.0,120.0,12,90,53,0,0,5,0,0.0,390,1
2146,basic,10.0,190.0,19,149,75,0,0,2,0,0.0,617,1
2147,standard,20.0,660.0,33,29,98,0,0,2,0,0.0,1058,0
2148,standard,20.0,240.0,12,41,95,0,0,2,1,5.0,431,0
2149,standard,20.0,160.0,8,19,83,0,1,7,1,5.0,295,0
2150,premium,40.0,840.0,21,152,109,0,0,7,1,8.0,712,0
2151,basic,10.0,160.0,16,21,47,0,1,5,0,0.0,501,0
2152,basic,10.0,240.0,24,55,93,0,0,4,0,0.0,791,0
2153,basic,10.0,10.0,1,25,13,0,1,1,0,0.0,21,0
2154,standard,20.0,340.0,17,157,42,0,1,4,0,0.0,525,1
2155,standard,20.0,720.0,36,118,27,0,0,2,0,0.0,1086,0
2156,basic,10.0,300.0,30,153,24,0,1,6,0,0.0,900,1
2157,basic,10.0,220.0,22,136,64,0,4,4,0,0.0,702,0
2158,standard,20.0,400.0,20,129,92,1,3,6,0,0.0,662,0
2159,basic,10.0,80.0,8,165,74,0,1,4,0,0.0,290,1
2160,standard,20.0,560.0,28,122,51,0,0,3,0,0.0,862,1
2161,standard,20.0,420.0,21,125,107,0,0,5,0,0.0,716,1
2162,premium,40.0,1280.0,32,75,27,3,5,6,1,2.0,960,0
2163,standard,20.0,420.0,21,180,80,0,0,2,0,0.0,689,1
2164,standard,20.0,20.0,1,139,29,0,1,2,0,0.0,33,1
2165,basic,10.0,150.0,15,57,73,0,2,6,0,0.0,495,0
2166,basic,10.0,40.0,4,54,100,0,2,6,0,0.0,194,0
2167,basic,10.0,180.0,18,97,102,0,0,3,0,0.0,616,0
2168,basic,10.0,10.0,1,136,40,0,1,1,0,0.0,46,0
2169,premium,40.0,40.0,1,161,27,0,1,1,0,0.0,34,1
2170,basic,10.0,210.0,21,147,30,0,1,5,0,0.0,639,1
2171,standard,20.0,80.0,4,19,72,0,2,7,0,0.0,162,0
2172,basic,10.0,270.0,27,133,26,1,1,4,0,0.0,810,1
2173,basic,10.0,190.0,19,183,88,0,1,7,0,0.0,632,0
2174,basic,10.0,30.0,3,56,48,0,0,5,1,8.0,110,1
2175,standard,20.0,200.0,10,108,48,0,1,5,0,0.0,318,0
2176,basic,10.0,250.0,25,159,93,0,3,9,0,0.0,816,0
2177,basic,10.0,280.0,28,4,54,2,5,9,0,0.0,871,0
2178,standard,20.0,360.0,18,77,108,0,1,8,0,0.0,626,0
2179,basic,10.0,130.0,13,84,100,0,1,6,1,0.0,465,0
2180,standard,20.0,240.0,12,78,83,0,0,7,0,0.0,415,0
2181,basic,10.0,350.0,35,49,71,0,0,6,0,0.0,1091,0
2182,basic,10.0,280.0,28,180,50,0,1,5,0,0.0,863,0
2183,basic,10.0,160.0,16,16,96,0,2,5,0,0.0,552,0
2184,basic,10.0,170.0,17,30,76,0,0,6,0,0.0,564,0
2185,standard,20.0,20.0,1,124,59,0,1,2,1,7.0,68,0
2186,standard,20.0,140.0,7,17,40,0,1,6,0,0.0,229,1
2187,standard,20.0,160.0,8,164,30,0,1,5,1,0.0,249,1
2188,standard,20.0,280.0,14,43,41,0,1,6,0,0.0,439,0
2189,basic,10.0,140.0,14,101,77,0,1,8,0,0.0,470,0
2190,premium,40.0,960.0,24,91,38,0,0,6,0,0.0,730,0
2191,basic,10.0,330.0,33,146,95,0,0,3,0,0.0,1060,0
2192,basic,10.0,310.0,31,188,39,0,1,5,0,0.0,939,0
2193,basic,10.0,330.0,33,169,40,0,1,4,1,1.0,1007,0
2194,basic,10.0,200.0,20,173,27,0,3,10,0,0.0,606,1
2195,premium,40.0,760.0,19,65,41,0,1,6,0,0.0,587,0
2196,standard,20.0,380.0,19,174,46,0,2,7,0,0.0,586,0
2197,basic,10.0,310.0,31,162,52,0,0,7,0,0.0,955,1
2198,standard,20.0,480.0,24,151,98,0,0,2,0,0.0,792,0
2199,basic,10.0,350.0,35,71,55,0,1,4,0,0.0,1079,1
2200,standard,20.0,400.0,20,103,95,0,3,7,0,0.0,669,0
2201,standard,20.0,520.0,26,67,70,0,2,11,0,0.0,826,1
2202,standard,20.0,440.0,22,153,46,0,1,7,0,0.0,680,1
2203,standard,20.0,280.0,14,133,59,0,2,7,0,0.0,450,0
2204,basic,10.0,310.0,31,38,67,0,1,5,0,0.0,975,0
2205,basic,10.0,140.0,14,72,94,0,2,4,1,8.0,489,0
2206,basic,10.0,20.0,2,129,74,0,0,3,0,0.0,105,0
2207,basic,10.0,310.0,31,103,91,0,2,5,0,0.0,996,0
2208,standard,20.0,100.0,5,92,95,0,2,5,0,0.0,223,1
2209,standard,20.0,220.0,11,169,38,0,0,9,0,0.0,346,0
2210,standard,20.0,240.0,12,86,99,0,1,2,0,0.0,433,0
2211,basic,10.0,80.0,8,109,98,0,1,3,0,0.0,317,1
2212,basic,10.0,250.0,25,124,92,0,1,6,0,0.0,815,0
2213,standard,20.0,200.0,10,141,110,0,2,5,0,0.0,381,0
2214,basic,10.0,150.0,15,81,61,0,2,4,0,0.0,488,0
2215,standard,20.0,20.0,1,173,31,0,3,3,0,0.0,34,0
2216,standard,20.0,420.0,21,8,89,0,2,6,0,0.0,694,0
2217,basic,10.0,40.0,4,84,60,0,3,11,0,0.0,152,0
2218,standard,20.0,540.0,27,183,77,0,0,3,0,0.0,864,1
2219,basic,10.0,270.0,27,2,60,0,0,6,0,0.0,844,0
2220,basic,10.0,240.0,24,84,97,0,0,4,0,0.0,789,1
2221,basic,10.0,210.0,21,188,99,0,1,9,0,0.0,708,1
2222,basic,10.0,150.0,15,130,43,0,4,8,1,0.0,463,0
2223,basic,10.0,160.0,16,0,53,1,1,7,0,0.0,510,0
2224,premium,40.0,960.0,24,15,72,0,3,6,0,0.0,767,0
2225,basic,10.0,340.0,34,16,65,0,2,8,1,4.0,1059,0
2226,basic,10.0,130.0,13,31,30,0,1,7,0,0.0,396,0
2227,basic,10.0,230.0,23,154,27,0,1,6,0,0.0,694,0
2228,basic,10.0,30.0,3,83,89,1,2,6,0,0.0,154,1
2229,standard,20.0,320.0,16,125,118,0,0,7,0,0.0,569,1
2230,standard,20.0,160.0,8,64,75,0,1,4,0,0.0,286,1
2231,basic,10.0,70.0,7,30,83,1,3,6,0,0.0,271,1
2232,standard,20.0,80.0,4,94,30,0,0,3,1,0.0,127,0
2233,basic,10.0,20.0,2,75,117,0,1,5,0,0.0,148,0
2234,standard,20.0,60.0,3,162,65,0,2,6,0,0.0,129,0
2235,standard,20.0,500.0,25,182,114,0,0,2,0,0.0,836,0
2236,basic,10.0,80.0,8,129,57,1,2,6,0,0.0,271,1
2237,basic,10.0,260.0,26,196,43,0,2,7,1,5.0,800,1
2238,basic,10.0,160.0,16,0,106,0,0,10,0,0.0,563,0
2239,basic,10.0,260.0,26,11,113,0,0,7,1,7.0,863,0
2240,premium,40.0,1120.0,28,21,38,0,1,4,1,9.0,857,0
2241,basic,10.0,220.0,22,57,113,0,2,3,0,0.0,747,0
2242,basic,10.0,330.0,33,149,74,0,2,7,0,0.0,1036,1
2243,basic,10.0,10.0,1,157,50,0,0,2,0,0.0,58,1
2244,basic,10.0,200.0,20,163,102,0,0,2,0,0.0,675,1
2245,basic,10.0,110.0,11,198,101,0,2,5,0,0.0,406,1
2246,basic,10.0,310.0,31,46,62,0,2,8,1,0.0,967,1
2247,basic,10.0,300.0,30,114,79,0,0,2,0,0.0,955,1
2248,basic,10.0,320.0,32,134,31,0,1,4,0,0.0,968,0
2249,basic,10.0,330.0,33,125,65,0,1,5,0,0.0,1029,1
2250,standard,20.0,480.0,24,137,72,0,0,5,0,0.0,769,0
2251,basic,10.0,340.0,34,143,34,0,2,5,0,0.0,1028,1
2252,standard,20.0,440.0,22,117,90,0,3,8,0,0.0,722,0
2253,premium,40.0,640.0,16,40,96,0,3,4,0,0.0,549,0
2254,standard,20.0,20.0,1,182,18,0,1,1,0,0.0,26,0
2255,basic,10.0,290.0,29,111,56,0,0,2,0,0.0,897,0
2256,basic,10.0,290.0,29,89,93,0,1,5,0,0.0,941,1
2257,basic,10.0,40.0,4,178,114,0,0,3,0,0.0,208,1
2258,basic,10.0,110.0,11,34,113,0,1,6,0,0.0,414,0
2259,premium,40.0,1160.0,29,194,43,0,1,6,2,2.5,887,0
2260,basic,10.0,330.0,33,80,99,0,1,8,0,0.0,1062,1
2261,premium,40.0,1280.0,32,146,46,0,4,7,0,0.0,976,1
2262,premium,40.0,200.0,5,130,43,0,0,8,0,0.0,171,0
2263,standard,20.0,640.0,32,142,97,0,1,3,0,0.0,1032,1
2264,standard,20.0,600.0,30,154,102,0,0,2,1,3.0,976,0
2265,standard,20.0,20.0,1,173,-3,2,2,2,0,0.0,6,0
2266,standard,20.0,420.0,21,76,67,0,1,6,0,0.0,670,0
2267,premium,40.0,1040.0,26,175,92,0,1,5,0,0.0,849,1
2268,basic,10.0,180.0,18,60,45,0,2,5,0,0.0,557,1
2269,basic,10.0,140.0,14,193,38,0,4,6,0,0.0,429,1
2270,standard,20.0,140.0,7,100,42,0,0,5,0,0.0,229,1
2271,basic,10.0,330.0,33,40,106,0,1,5,1,2.0,1067,0
2272,basic,10.0,190.0,19,7,29,1,4,6,0,0.0,571,0
2273,basic,10.0,150.0,15,6,100,0,1,9,0,0.0,521,0
2274,basic,10.0,260.0,26,119,44,0,0,3,1,5.0,794,1
2275,standard,20.0,440.0,22,180,81,0,0,4,0,0.0,711,0
2276,premium,40.0,280.0,7,189,34,0,0,2,0,0.0,223,1
2277,basic,10.0,270.0,27,71,93,1,1,3,0,0.0,873,1
2278,standard,20.0,580.0,29,58,35,0,2,4,0,0.0,876,0
2279,basic,10.0,130.0,13,180,86,1,3,4,0,0.0,454,1
2280,standard,20.0,20.0,1,154,33,0,0,1,0,0.0,38,0
2281,standard,20.0,20.0,1,4,47,0,0,1,0,0.0,51,0
2282,standard,20.0,200.0,10,164,109,0,0,1,0,0.0,386,0
2283,standard,20.0,600.0,30,114,88,0,2,11,1,3.0,961,1
2284,standard,20.0,700.0,35,79,42,0,0,5,0,0.0,1069,1
2285,standard,20.0,700.0,35,93,27,0,0,1,0,0.0,1052,1
2286,standard,20.0,20.0,1,193,43,0,1,2,0,0.0,46,0
2287,standard,20.0,300.0,15,125,109,0,0,4,0,0.0,529,0
2288,basic,10.0,50.0,5,199,22,1,3,7,0,0.0,150,0
2289,premium,40.0,520.0,13,3,95,0,3,6,0,0.0,459,0
2290,standard,20.0,580.0,29,5,33,1,3,8,0,0.0,874,0
2291,standard,20.0,260.0,13,23,61,0,1,2,1,0.0,428,0
2292,standard,20.0,20.0,1,26,13,2,3,3,1,6.0,22,0
2293,basic,10.0,40.0,4,127,99,0,1,2,0,0.0,190,1
2294,standard,20.0,420.0,21,26,32,0,4,6,0,0.0,635,0
2295,basic,10.0,100.0,10,17,58,0,0,3,1,7.0,328,0
2296,premium,40.0,40.0,1,166,24,2,5,5,0,0.0,25,0
2297,basic,10.0,10.0,1,102,16,1,4,4,0,0.0,24,0
2298,basic,10.0,150.0,15,82,102,0,0,2,1,2.0,531,1
2299,standard,20.0,100.0,5,106,59,0,1,6,0,0.0,183,1
2300,standard,20.0,400.0,20,100,77,0,1,4,0,0.0,650,0
2301,basic,10.0,90.0,9,0,41,0,1,6,0,0.0,285,0
2302,basic,10.0,210.0,21,148,81,0,2,10,0,0.0,690,0
2303,standard,20.0,400.0,20,49,109,0,0,8,0,0.0,679,0
2304,basic,10.0,70.0,7,82,100,0,0,4,0,0.0,282,0
2305,basic,10.0,290.0,29,90,60,0,3,7,1,4.0,908,0
2306,standard,20.0,160.0,8,88,43,0,0,2,1,1.0,253,0
2307,basic,10.0,80.0,8,154,76,0,2,7,0,0.0,292,1
2308,basic,10.0,60.0,6,8,42,0,1,6,0,0.0,199,1
2309,standard,20.0,300.0,15,191,100,0,3,12,0,0.0,528,1
2310,standard,20.0,140.0,7,113,65,0,3,5,0,0.0,251,0
2311,basic,10.0,330.0,33,16,52,0,0,7,0,0.0,1019,0
2312,basic,10.0,300.0,30,103,57,0,2,2,0,0.0,934,0
2313,basic,10.0,170.0,17,54,101,0,1,4,1,5.0,582,0
2314,basic,10.0,320.0,32,79,100,0,0,2,0,0.0,1039,1
2315,basic,10.0,260.0,26,138,47,0,0,3,1,9.0,800,0
2316,standard,20.0,480.0,24,11,70,0,0,8,1,4.0,766,0
2317,premium,40.0,880.0,22,63,35,0,0,8,0,0.0,668,0
2318,basic,10.0,230.0,23,152,65,0,1,8,0,0.0,733,1
2319,standard,20.0,540.0,27,117,45,0,0,8,0,0.0,829,0
2320,basic,10.0,210.0,21,116,71,0,1,6,0,0.0,671,1
2321,standard,20.0,100.0,5,94,107,0,0,1,1,5.0,236,0
2322,basic,10.0,130.0,13,107,108,0,0,2,0,0.0,472,0
2323,standard,20.0,620.0,31,138,58,0,2,5,0,0.0,966,1
2324,standard,20.0,480.0,24,4,97,0,2,6,0,0.0,796,0
2325,basic,10.0,330.0,33,3,92,0,3,9,0,0.0,1058,0
2326,basic,10.0,10.0,1,55,26,2,4,4,0,0.0,27,0
2327,premium,40.0,320.0,8,65,82,0,0,6,0,0.0,296,0
2328,standard,20.0,400.0,20,157,112,0,2,8,0,0.0,682,0
2329,standard,20.0,180.0,9,144,72,0,2,10,0,0.0,316,0
2330,basic,10.0,260.0,26,199,105,0,0,2,0,0.0,859,0
2331,standard,20.0,500.0,25,21,98,0,3,13,0,0.0,818,0
2332,standard,20.0,420.0,21,0,51,0,0,1,0,0.0,658,0
2333,basic,10.0,320.0,32,15,55,0,0,8,0,0.0,987,0
2334,basic,10.0,180.0,18,163,94,0,3,6,0,0.0,605,1
2335,standard,20.0,460.0,23,177,72,0,0,2,0,0.0,737,1
2336,basic,10.0,150.0,15,8,72,0,1,5,0,0.0,494,0
